run,model,version,step,epoch,loss,learning_rate,source
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,7720,1.104758497316637,1.1529,7.964529487110743e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,7730,1.1061896243291591,1.3543,7.957820986967581e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,7740,1.1076207513416816,1.3486,7.951104285842919e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,7750,1.109051878354204,1.3183,7.944379402359768e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,7760,1.1104830053667263,1.295,7.937646355163833e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,7770,1.1119141323792487,1.3249,7.930905162923445e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,7780,1.113345259391771,1.3927,7.924155844329528e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,7790,1.1147763864042934,1.2023,7.917398418095529e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,7800,1.1162075134168157,1.4269,7.91063290295738e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,7810,1.1176386404293381,1.22,7.903859317673436e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,7820,1.1190697674418604,1.3762,7.897077681024437e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,7830,1.1205008944543828,1.451,7.890288011813432e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,7840,1.1219320214669053,1.388,7.883490328865755e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,7850,1.1233631484794275,1.4088,7.87668465102895e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,7860,1.12479427549195,1.3229,7.869870997172735e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,7870,1.1262254025044722,1.3733,7.863049386188938e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,7880,1.1276565295169947,1.3014,7.856219836991451e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,7890,1.129087656529517,1.3571,7.849382368516174e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,7900,1.1305187835420394,1.39,7.842536999720966e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,7910,1.1319499105545616,1.3544,7.835683749585593e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,7920,1.133381037567084,1.2395,7.828822637111668e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,7930,1.1348121645796065,1.3178,7.821953681322606e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,7940,1.1362432915921288,1.1446,7.815076901263572e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,7950,1.1376744186046512,1.1785,7.808192316001417e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,7960,1.1391055456171735,1.2719,7.801299944624641e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,7970,1.140536672629696,1.4112,7.794399806243327e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,7980,1.1419677996422182,1.1665,7.787491919989099e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,7990,1.1433989266547406,1.2451,7.780576305015055e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8000,1.1448300536672629,1.368,7.773652980495726e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8010,1.1462611806797853,1.2228,7.766721965627022e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8020,1.1476923076923078,1.3283,7.75978327962617e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8030,1.14912343470483,1.3598,7.752836941731669e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8040,1.1505545617173525,1.3072,7.745882971203236e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8050,1.1519856887298747,1.2615,7.738921387321748e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8060,1.1534168157423972,1.288,7.731952209389186e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8070,1.1548479427549194,1.4328,7.724975456728598e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8080,1.1562790697674419,1.4032,7.717991148684027e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8090,1.1577101967799641,1.3004,7.710999304620466e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8100,1.1591413237924866,1.3372,7.703999943923797e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8110,1.160572450805009,1.2774,7.696993086000754e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8120,1.1620035778175313,1.3143,7.68997875027885e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8130,1.1634347048300537,1.3584,7.682956956206336e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8140,1.164865831842576,1.313,7.675927723252134e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8150,1.1662969588550984,1.2952,7.668891070905803e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8160,1.1677280858676207,1.3255,7.661847018677464e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8170,1.1691592128801431,1.4459,7.65479558609776e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8180,1.1705903398926654,1.3329,7.647736792717796e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8190,1.1720214669051878,1.2202,7.640670658109085e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8200,1.1734525939177103,1.1828,7.633597201863495e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8210,1.1748837209302325,1.4576,7.626516443593197e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8220,1.176314847942755,1.303,7.619428402930601e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8230,1.1777459749552772,1.2818,7.612333099528319e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8240,1.1791771019677997,1.4556,7.60523055305909e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8250,1.180608228980322,1.4331,7.598120783215738e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8260,1.1820393559928444,1.2861,7.59100380971112e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8270,1.1834704830053666,1.2869,7.583879652278058e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8280,1.184901610017889,1.4836,7.576748330669303e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8290,1.1863327370304115,1.2457,7.569609864657458e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8300,1.1877638640429338,1.3145,7.562464274034943e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8310,1.1891949910554562,1.302,7.55531157861393e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8320,1.1906261180679785,1.4196,7.548151798226287e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8330,1.192057245080501,1.2975,7.540984952723531e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8340,1.1934883720930232,1.3643,7.533811061976763e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8350,1.1949194991055456,1.3004,7.526630145876626e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8360,1.1963506261180679,1.3448,7.519442224333228e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8370,1.1977817531305903,1.2738,7.512247317276118e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8380,1.1992128801431128,1.505,7.505045444654196e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8390,1.200644007155635,1.3653,7.49783662643569e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8400,1.2020751341681575,1.3949,7.490620882608075e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8410,1.2035062611806797,1.3924,7.483398233178035e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8420,1.2049373881932022,1.286,7.476168698171396e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8430,1.2063685152057244,1.2752,7.468932297633078e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8440,1.2077996422182469,1.2879,7.461689051627035e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8450,1.209230769230769,1.2827,7.454438980236203e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8460,1.2106618962432916,1.1593,7.447182103562441e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8470,1.212093023255814,1.2965,7.439918441726477e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8480,1.2135241502683363,1.4101,7.432648014867851e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8490,1.2149552772808587,1.3307,7.425370843144863e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8500,1.216386404293381,1.5484,7.418086946734511e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8510,1.2178175313059034,1.3103,7.410796345832435e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8520,1.2192486583184259,1.2901,7.403499060652875e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8530,1.2206797853309481,1.2682,7.396195111428593e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8540,1.2221109123434706,1.3642,7.388884518410831e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8550,1.2235420393559928,1.3728,7.381567301869257e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8560,1.2249731663685153,1.3071,7.374243482091898e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8570,1.2264042933810375,1.387,7.366913079385092e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8580,1.22783542039356,1.2541,7.359576114073426e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8590,1.2292665474060822,1.207,7.35223260649969e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8600,1.2306976744186047,1.2679,7.344882577024802e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8610,1.2321288014311271,1.1492,7.337526046027776e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8620,1.2335599284436494,1.3549,7.330163033905639e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8630,1.2349910554561718,1.385,7.322793561073401e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8640,1.236422182468694,1.3061,7.315417647963975e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8650,1.2378533094812165,1.4252,7.308035315028137e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8660,1.2392844364937388,1.4541,7.300646582734456e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8670,1.2407155635062612,1.3408,7.293251471569254e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8680,1.2421466905187835,1.3857,7.285850002036531e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8690,1.243577817531306,1.2371,7.27844219465792e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8700,1.2450089445438284,1.4071,7.271028069972623e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8710,1.2464400715563506,1.2579,7.263607648537364e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8720,1.247871198568873,1.4411,7.256180950926322e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8730,1.2493023255813953,1.3954,7.248747997731077e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8740,1.2507334525939178,1.3074,7.241308809560552e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8750,1.25216457960644,1.3044,7.233863407040965e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8760,1.2535957066189625,1.4088,7.226411810815753e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8770,1.2550268336314847,1.3682,7.218954041545536e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8780,1.2564579606440072,1.3756,7.211490119908042e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8790,1.2578890876565296,1.3428,7.204020066598064e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8800,1.2593202146690519,1.1475,7.196543902327389e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8810,1.2607513416815743,1.3944,7.189061647824755e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8820,1.2621824686940966,1.3512,7.181573323835778e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8830,1.263613595706619,1.2826,7.174078951122914e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8840,1.2650447227191413,1.2174,7.166578550465373e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8850,1.2664758497316637,1.3147,7.159072142659094e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8860,1.267906976744186,1.1736,7.151559748516664e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8870,1.2693381037567084,1.4271,7.14404138886727e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8880,1.2707692307692309,1.1866,7.136517084556639e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8890,1.272200357781753,1.2765,7.128986856446979e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8900,1.2736314847942756,1.2759,7.121450725416928e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8910,1.2750626118067978,1.2239,7.113908712361481e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8920,1.2764937388193203,1.2663,7.10636083819195e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8930,1.2779248658318425,1.2216,7.098807123835895e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8940,1.279355992844365,1.2683,7.09124759023707e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8950,1.2807871198568872,1.1681,7.083682258355361e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8960,1.2822182468694097,1.3082,7.076111149166731e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8970,1.2836493738819321,1.3035,7.068534283663165e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8980,1.2850805008944544,1.2757,7.060951682852605e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,8990,1.2865116279069768,1.2596,7.053363367758895e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,9000,1.287942754919499,1.2698,7.045769359421722e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,9010,1.2893738819320215,1.2121,7.038169678896564e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,9020,1.2908050089445438,1.3102,7.030564347254617e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,9030,1.2922361359570662,1.4114,7.022953385582753e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,9040,1.2936672629695884,1.2934,7.015336814983449e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,9050,1.295098389982111,1.1917,7.007714656574739e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,9060,1.2965295169946334,1.3981,7.000086931490142e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,9070,1.2979606440071556,1.3233,6.99245366087862e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,9080,1.299391771019678,1.1513,6.984814865904505e-05,trainer_state_deepseekv2.json
DeepSeek-R1-Distill-Llama-8B · LoRA-v2,DeepSeek-R1-Distill-Llama-8B,LoRA-v2,9090,1.3008228980322003,1.3177,6.977170567747452e-05,trainer_state_deepseekv2.json
